text,label,source
" Gunakan pendekatan agama, motivasi… kita juga dah bincang  dengan Agensi Anti Dadah Kebangsaan (AADK) untuk mengadakan pelbagai program kesedaran untuk  golongan muda",positive,malaya
"Kalau dah hafal muka valak dalam the nun, dengan muka putih mata kuning soket mata gelap tu, ha sebijik la dgn muka https://t.co/6sm1skNhVo",neutral,malaya
"@AsianFootballs @SiaranBolaLive @SuporterFC @garudafansbook @InfosuporterID @seputarligina @TMidn_news @FT_IDN @Fandom_ID @FootballTribeID Medan Boys, Egi - Lechia, Nathanael Siringoringo - Kelantan, David - NK Rijeka. Seperti kata lagu, Kambing di kampung sendiri, banteng di perantauan @MafiaWasit benar tidak ?",neutral,malaya
Indonesia perlu yakin negara ini merupakan sebuah negara yang berbeza dengan negara-negara lain,positive,malaya
Yo la tu... Lubang pagi tadi &amp; semalam sape punyo keje Bukan keje sepek?,negative,malaya
@karmenlunarx nak cipta lebih peluang pekerjaan selaras dgn status Penang sebagai negeri paling maju bak kata macai https://t.co/l8d3zXLXTT,neutral,malaya
"Saya terkejut dengan tuduhan itu, tak pernah terlintas di fikiran saya",negative,malaya
kami turut menjangkakan malaysia akan mengalami kadar inflasi yang rendah pada suku pertama tahun ini disebabkan kesan asas tinggi daripada pertumbuhan ekonomi keseluruhan tahun lalu sebelum mula menunjukkan sedikit peningkatan selepas itu,positive,malaya
"Kenapa di Malaysia yang mana segala-gala masalah berpunca di sini, satu tindakan tidak diambil? ",negative,malaya
"Sepatutnya Invoke perlu buat melalui Majlis Presiden, baru nampak selaras dan lebih baik dalam konteks persaingan dalam pimpinan PH.",positive,malaya
Alhamdulillah done 1st dose #PfizerVaccine #BreastfeedingMom https://t.co/IXpDfm0TUH,positive,malaya
Penat lah tengok rakyat malaysia yg toxic nih. Aku nih takdelah sokong kerajaan pun ade je tak suke tapi takde lah https://t.co/PjjRFiF34b,negative,malaya
Peruntukan ini akan digunakan untuk membeli lebih banyak peralatan canggih dan terkini bagi kegunaan pesakit yang menerima rawatan di pusat pembedahan katarak unik ini,positive,malaya
Kekurangan 50 peratus tenaga buruh pada ketika ini akan memberikan kesan besar kepada produktiviti Keluaran Dalam Negara Kasar (KDNK) membabitkan kawasan Cameron Highlands yang terkenal dengan sumber ekonomi berasaskan pertanian dan pelancongan,negative,malaya
"Sabah kemuka SOP baharu Fasa Satu PPN kepada kerajaan pusat, kata Masidi https://t.co/oz0LjsHli1",positive,malaya
Selamat malam dunia tipu.,negative,malaya
Penat nyaaa . Dapat urut ni sedappppp,positive,malaya
Sebagai Kadin di daerah juga tertarik dengan visi mengoptimalkan Kadin daerah dalam pengembangan ekonomi nasional. https://t.co/RiZJs408D0,positive,malaya
Mulanya saya tidak berminat,negative,malaya
"Bagi mencapai objektif ini, saya memberi jaminan kita boleh jangkakan pengenalan langkah susulan dalam tempoh terdekat",positive,malaya
"Oleh itu, kita boleh menjangkakan aktiviti mencari kerja dan pengambilan pekerja akan meningkat tahun ini",positive,malaya
Kita akan beri ganjaran 20 sen kepada orang ramai yang membawa beg plastik mereka sendiri,positive,malaya
@OneCapik Yeahhh bg diorg sedar skit yg Pas dh x relevan utk politik rakyat n kembali kpd ceramah2 masjid shj haha,negative,malaya
Dia sorang masuk Bersatu,neutral,malaya
Nayan belly fat https://t.co/JEDu1iY7ps,neutral,malaya
Kan best kalau tak pkp. Boleh main bola. Semua salah kerajaan ketum hm,negative,malaya
Alhamdulillah kenyang sudah,positive,malaya
Ini sekali gus boleh menjatuhkan semangat petugas BN di Perak mengenai kemampuan BN mengekalkan kemenangannya.,negative,malaya
Itu paling penting walaupun kita bekerja dengan sesiapa pun,positive,malaya
"semua pihak termasuk pemimpin dan penyokong parti politik serta calon-calon yang bertanding diminta untuk mematuhi undang-undang, peraturan, tataetika dan arahan-arahan yang dikeluarkan dari semasa ke semasa oleh SPR, PDRM atau pihak berkuasa yang lain. SPR berharap semua aktiviti berkempen pada PRU14 akan berjalan dengan lancar serta tidak mengganggu ketenteraman awam dan keselamatan negara.",negative,malaya
Geram je ek baca komen kt page malaysia embassy kt sgp. Kerajaan da bantu bg extension 2 tahun pun nk komplen lg... defakkk,negative,malaya
"Si khairi tu mmg tak blh prcaya punya org. Punyalah dia benci kerajaan Dia akan hasut, maki, reka cerita. Sama m https://t.co/XNvNpiekzq",negative,malaya
"Jangan stres, kalau kita buat cara betul, kalau kita tinggalkan benda tak baik, kita boleh stres",positive,malaya
Mantra 'Malaysia akan bankrap” dicanangkan selama bertahun-tahun tetapi apa yang berlaku sebenarnya adalah pertumbuhan ekonomi bertambah kukuh,positive,malaya
"Buku-buku jarang dibaca kerana tahap pembacaan di Malaysia ini sangat kurang,",negative,malaya
"Aku tak faham betul la kalau ada orang yg still rasa kerajaan ni dah buat sehabis baik. Tak bukak mata ke apa ekkk, https://t.co/JV1mJrRoiz",negative,malaya
"Ia sama seperti menghina mahkamah di mana satu laporan polis boleh dibuat,",negative,malaya
"@RajaPetra Jap aku bukan Malay or aku just bukan golongan 90% tu. Sama macam Terengganu please lah umno, aku perc https://t.co/GpwBl3MuGn",negative,malaya
Jangan diskriminasikan hak rakyat Pulau Pinang untuk mendapat bantuan tersebut,positive,malaya
beri peruntukan lagi bagi membangunkan industri berkenaan,positive,malaya
@nrlfrhnhazmn Hahahahah lagi Mahal tu okaylah nanti rezeki huhu,positive,malaya
"pernah ngalamin kayak gini, persis.",negative,malaya
@husscy Istirahat ntuh jempol,neutral,malaya
telah mengorbankan kepentingan parti demi menurut telunjuk sekutunya,negative,malaya
Kita memang ada cadangan dari banyak kumpulan,positive,malaya
Pada masa sama (badan kehakiman) hendaklah mengambil kira batas hak agama lain yang mensyaratkan menjaga keharmonian masyarakat majmuk,positive,malaya
Stadium Shah Alam pun kita akan serahkan balik kepada pasukan The Red Giants,positive,malaya
"masih, darul naim.",positive,malaya
"Sehubungan itu, kerajaan sudah bersetuju untuk meluluskan peruntukan sebanyak RM3.2 juta bagi menyelesaikan masalah gangguan angin dan ombak kuat yang dialami oleh nelayan di kawasan tambatan bot nelayan jeti Chenang ini",positive,malaya
"Tolong jangan jadikan masalah rumah tak terjual ni masalah negara. Ia masalah developer yang gatal nak buat rumah mahal, tak laku, lepastu terhegeh nak jadikan ia masalah negara. Kau tak pernah jumpa peniaga kecil yang jual karipap tak habis jadikannya sebagai masalah negara.",negative,malaya
walaupun paras sesuatu mata wang sebahagian besarnya sepatutnya ditentukan oleh ekonomi yang berubah-rubah tetapi keadaan sering berlaku sebaliknya apabila perubahan sesuatu mata wang turut membuka peluang-peluang ekonomi,positive,malaya
Kini360: Ujian Covid-19 dua kali seminggu untuk kilang di kawasan PKPD Selangor https://t.co/TLTwNL5tn5 #PH https://t.co/G76GupRFZm,positive,malaya
SPR melangkaui tugas dan tanggungjawab utama yang termaktub dalam undang-undang.,negative,malaya
@AsyikiNikiysa Wahhh tahniah atas pembelian rumah,positive,malaya
Jangan sampai aku balik pahang curi pokok nenek dah la. Punyalah lawa.,neutral,malaya
Dan bila di buka jawatan masing2 diam membisu..,negative,malaya
Ramai staf kami yang telah menamatkan perkhidmatan tahun lalu dan ini menyebabkan penerima APC dari KEMAS berkurangan,negative,malaya
@aizulartamir @syamean Hahahaha. Bukan.. syamin ni aku dh kenal lama dah boleh hadap apa jua ini org lain hahaha,neutral,malaya
Pelancaran KR1M 2.0 di TMG Temerloh menandakan bahawa usaha untuk mengkaji semula dan melaksanakan penambah baikkan pada konsep KR1M telah berjaya dilaksanakan,positive,malaya
"Selain PPV AstraZeneca (PPVAZ) di BCCK Kuching, PPVAZ di IKBN Miri juga bermula hari ini bagi negeri Sarawak. Turut hadir adalah YAB Ketua Menteri Sarawak. https://t.co/zOVfD6HtlB",neutral,malaya
banyak membantu pengusaha bas henti-henti meneruskan perkhidmatan dengan meringankan beban mereka menghadapi kenaikan kos operasi,positive,malaya
"berkata sepanjang pengalamannya bertugas, semua anggota polis dan tentera memang diberikan kebebasan sepenuhnya untuk memilih mana-mana calon ketika mengundi, biarpun kebanyakan menunaikan tanggungjawab berkenaan secara undi pos",positive,malaya
Pengurusan negeri yang paling sampah adalah selangor. Terpalit terus ke kerajaan pusat. Adehhh la https://t.co/z9Dm8ocFB3,negative,malaya
@drzul_albakri @JKJAVMY Tiada alasan lagi untuk kita gaknak vaksin. Jom pakat ambik vaksin. https://t.co/ARMspNvO2e,negative,malaya
"Interior Dome of Salahuddin Abdel Aziz Shah Masjid, Selangor, Malaysia. https://t.co/R0gOKQAcRw",neutral,malaya
Rancang perjalanan awal kalau tidak mahu mahal,positive,malaya
"Adab kalau dah salah minta maaf. Ada Menteri Ulamak minta maaf langgar SOP dan jadi penyebar wabak? Adab juga kalau kau gagal, dan sebabkan 6,000 lebih nyawa rakyat melayang, kau minta maaf sebab gagal, &amp; kalau boleh letak jawatan. Ada satu kali Menteri atau Kerajaan minta maaf?",negative,malaya
Kadar faedah yang ditawarkan haruslah sangat kompetitif,positive,malaya
"Perpustakaan Kerajaan Melayu Melaka dibakar, Buku Buku Sejarah Kegemilangan Melaka lesap macam tu je!! Jati diri Melayu mula hilang, maruah dipijak-pijak oleh Barat!",negative,malaya
"Gambar sekitar tasik chini yg dah bogel tu actually from 2019 bkn 2021. Dah jahanam dah tmpt tu kene rogol skang, x https://t.co/c8rCRSwH8U",negative,malaya
@ahmadmuayyad_ Harus mendapat tepukan ini,neutral,malaya
"TERKINI | EXCO Selangor, Ng Sze Han menegaskan lesen operasi kilang oleh PBT tertakluk di bawah Akta Kerajaan Tempa https://t.co/MhiEgdqKuM",negative,malaya
"Jika sebelum ini kita selesa bergerak dalam ‘gear’ satu dan dua, tapi menjelang 60 hari PRU14, saya harap jentera Pas beralih kepada ‘gear’ empat dan ‘lima’.",positive,malaya
Kerajaan diminta beri asas Selangor ditamatkan PKPD hari ini Masa 6988 - dilaksana PKPD Hari ini - kes 12k+ - PKP https://t.co/oZ0qViJdBo,neutral,malaya
Lamak na brang di poslaju Kuching mok sampey bintulu 6 hari gerak. Yg dri KLIA dah sampey poslaju btu,negative,malaya
"DAULAT TUANKU! The Navy People Kuching dan rakyat jelata Negeri Sarawak merafak sembah, setinggi tahniah KDYMM SPBYDPA ke XVI, sempena Hari Keputeraan Tuanku. @tldm_rasmi @MPA_Timur @MkSimpanan @PsstldmOfficial @pstl_kuching @PoliteknikKuch1 https://t.co/LG8e6PAmRb",neutral,malaya
"Kadang-kadang pemangsa menyembunyikan identitinya, menyebabkan mangsa sukar melawan atau mempertahankan diri",negative,malaya
PAS mmg Parti Syaithan @DPPMalaysia,negative,malaya
visi dan misi yang jelas bagi membangunkan pulau peranginan terkemuka dunia itu,positive,malaya
Mandi dulu ya a https://t.co/MQrbrIl4Ph,neutral,malaya
Kita membuat keputusan itu selepas melakukan pemantauan harga di semua daerah seluruh negara sepanjang tahun lalu dan bulan lalu,positive,malaya
"Kerajaan juga memberikan geran RM5,000 untuk mereka berhijrah kepada ‘e-hailing",positive,malaya
Manakala bagi pegawai bantuan pula elaun RM7.80 dinaikkan kepada RM9.80 sejam.,positive,malaya
sebagai seorang yang giat meneliti proses pembangunan beliau amat mementingkan agar proses pertumbuhan ekonomi itu dapat menyelesaikan masalah dan isu perbezaan ekonomi dan kemiskinan,positive,malaya
"Kejadian itu menjurus kepada pencabulan hak asasi manusia, sesuatu yang tidak boleh diterima",negative,malaya
@min_muhaimin @syahmiibrahim Tu la tu kecoh benor deme ni,negative,malaya
Ya calon puteri umno tek? Eyy sik mati la rakyat mn sikda pmmpin kdk kau bodo yahh ko lbih truk dri binatang zalim mcm yahudi !,negative,malaya
"Seperti kebanyakan negara lain, kami menghadapi pelbagai cabaran dan berjaya menguruskan transformasi bandar yang berkembang dengan rancak",positive,malaya
@HasmiHashim SOP jagalah...tak jaga SOP mcmna nak bendung wabak pandemik ni...sah sah tak ikut SOP. jarak tiada. Sadis.,negative,malaya
a-ulasan dalam apa pun tindakan ketua-ketua umno barisan nasional dan jentera diayah mereka yang termasuk laskar siber unsur putar-belit sentiasa ada dan amat jelas,negative,malaya
@nadhxrah menggigil bodo kalau dia typing,negative,malaya
@nnxhxzh nak g aner pun dok oleh. nak g aner pn dok oleh pegi hauk setesyenn kedah,negative,malaya
"Saman sahaja pihak yang tuduh Presiden Bersatu, Tan Sri Muhyiddin Yassin ada skandal dengan isteri orang",positive,malaya
Kebanyakan program adalah di peringkat komuniti bagi membolehkan ia dimanfaatkan oleh wanita daripada pelbagai lapisan masyarakat,positive,malaya
bank dunia berkata manakala ekonomi negara asia yang lain berkembang pesat ekonomi malaysia merosot kerana ia gagal menyesuaikan diri dengan suasana ekonomi dunia dan tempatan,negative,malaya
"Oklah, aku nk p cari makanan pagi. Mandi, keluar!",neutral,malaya
@scctttxh Ngaaa gitu,neutral,malaya
Bentong dh kena close off. Makin banyak kwsn perumahan kena pkpd. Nasib baik dh lama pindah rumah,neutral,malaya
"Pertubuhan Makanan dan Pertanian, sebuah agensi Pertubuhan Bangsa-Bangsa Bersatu, menjangka pada tahun 2050 penduduk dunia akan mencecah 9.1 bilion orang dan untuk menepati permintaan, pengeluaran makanan perlu ditingkatkan sebanyak 70 peratus.",positive,malaya
"Orang berkenaan tak riuh rendah, yang riuh rendah ialah ketua cawangan yang didakwa mendaftarkan diri borang Bersatu, jadi ahli Bersatu yang kononnya nak jadi juara",negative,malaya
Ada tabiat pemimpin politik bahawa orang lain segala-galanya teruk kerana mahu orang pilih dia.,negative,malaya
"Apabila berlaku keadaan ini, murid terpaksa memilih sekolah yang jauh daripada kawasan kediaman mereka",negative,malaya
"Klu lepas 14 hari x bukak, umno nk buat apa?bukak seluar bogel ramai2 depan parlimen ke?",negative,malaya
"Aku selalunya tak layan sangat politik atau ap yang jadi belakang tabir malaysia ni, tapi sejak dua menjak ni aku d https://t.co/njHmJmIJrg",negative,malaya
seharusnya asean dan negara anggota tidak boleh terus mendiamkan diri dengan mengatakan masalah keselamatan tidak tradisional dan krisis kemanusiaan yang tercetus dalam negara masing-masing adalah soal dalaman negara mereka yang boleh ditangani secara unilateral,negative,malaya
dilaksanakan bagi meneruskan kemakmuran,positive,malaya
Kami bersimpati dengan apa yang berlaku dan mengharapkan agar keluarga dapat menerima ketentuan tersebut,positive,malaya
"Jadi bayangkan, akhirnya kalau semua rakyat ini memikirkan kalau bawa beg plastik dapat 20 sen.",positive,malaya
"Hospital kerajaan, dulu ubat tak perlu bayar, kita bayar seringgit saja ubat percuma.",negative,malaya
"Rupanya maze park terbesar di Malaysia terletak di Perak! Lepas total lockdown ni, bila dah boleh rentas negeri bol https://t.co/DtVS4q5FDt",positive,malaya
Kita berjalan dan jumpa orang kita tahu apa dalam fikiran mereka.,positive,malaya
Berjuta-juta rakyat berterima kasih pada Najib. Korang? Syarat puteri Gunung Ledang dibilangnya. Siap kecam Najib. Akhirnya cubaan claim kredit tanpa berterima kasih pada Najib oleh pemimpin kerajaan PN diketawakan netizen.,negative,malaya
"Tak boleh sentuh kerajaan negeri selangor ni, @rafiziramli baru usik sikit pun dah kena cancel. Maklumlah negeri https://t.co/88C43EZnvW",negative,malaya
#Trivia Jalan Persekutuan #Kedah FT 136 J. #BandarBaharu - #KualaKetil sek 31.00 Terap Batu 12 daripada 'mata burung' dan inilah dataran rendah daerah #KulimBandarBaharu #Kedah #THBMKedah #THBMHQ #InfraRakyat #ZonUtara #TogetherWeDeliver https://t.co/PYhB6wTJOG,neutral,malaya
nanti naga keluar tahu la,neutral,malaya
Tindakan Speaker tidak membenarkan usul dan soalan-soalan berkenaan skandal 1MDB dibentangkan atau ditanya memberi tanggapan bahawa beliau menjadi sekutu untuk menutup skandal rasuah,negative,malaya
juga didakwa atas kesalahan melarikan diri daripada tahanan polis ketika dibawa Mahkamah Majistret,negative,malaya
Amat bodoh sekali jika mereka harap rakyat kini akan mempercayai apa yang mereka katakan,negative,malaya
alfa sik buka? info,neutral,malaya
"Kita telah jadikan Malaysia selamat untuk rakyat Malaysia dan rakyat asing, dan saya katakan sebab kita ada kuasa perundangan tertentu",positive,malaya
"Kita pastinya meletakkan calon yang 'bersih' dan diterima rakyat, untuk calon wanita... pastinya tiada diskriminasi gender dan dengan kredibiliti yang dibawa sebelum ini, kita yakin PKR dapat mengekalkan kemenangan kerusi itu",positive,malaya
"Orang tidak suka, tidak yakin dengan pembangkang tidak bermakna mereka tahu apa yang kita (Umno dan BN) lakukan",positive,malaya
"Walaupun tahap korupsi tidak seteruk Najib, Mahathir ketika pentadbirannya telah menjejaskan demokrasi di Malaysia.",negative,malaya
Pilihan raya perlu menjadi medan kepada rakyat untuk menyatakan suara dan keputusan mereka secara bijak berasaskan keunggulan rekod perkhidmatan kerajaan sedia ada,positive,malaya
"Aku rakyat. Aku mengundi. Aku tak de bai'ah kepada Mana2 parti. . Salah ke sound, betul kita sokong. Nyata sek https://t.co/TGRHXYCgjt",negative,malaya
"Nama MAIPs, polis dan saya dikaitkan dengan kehilangan aktivis Syiah berkenaan",negative,malaya
Satu kluster baharu Covid-19 dilaporkan di Pahang hari ini. Kluster Jaya Gading Sumber: Jabatan Kesihatan Negeri Pahang. https://t.co/dLN3sMRmYn,negative,malaya
pemimpin-pemimpin myanmar mesti bertanggungjawab dan menerima hakikat apa yang sedang berlaku di rakhin adalah kekejaman dan pembunuhan beramai-ramai yang terancang,positive,malaya
"Hal-hal seperti pelantikan dan kenaikan pangkat pegawai undang-undang adalah di bawah kuasa SPKP yang menjalankan fungsinya dengan telus dan bebas, tanpa dipengaruhi mana mana pihak,",positive,malaya
Kerajaan hari ini terus menggalakkan inisiatif dalam memperkasakan belia ke arah kepimpinan untuk memastikan masa depan yang lebih baik yang dapat memenuhi perkembangan ekonomi yang pesat serta masalah pencemaran alam sekitar,positive,malaya
Dulu masa study kt Penang boleh dikatakan tiap2 minggu naik feri pergi Pulau. Skrg tinggal kenangan saja la.,neutral,malaya
Saya juga meminta mereka membaiki rekahan dan juga memeriksa keadaan cerun dengan kerap,positive,malaya
"Kerajaan punya bangang tu suda dia tau lockdown seluruh negeri, dia buat pula pkpd dekat SelangorOrang orang tua n https://t.co/qquP6HgZ7f",negative,malaya
"Saya harap, anugerah ini akan menaikkan semangat mereka untuk terus bersungguh-sungguh ketika bekerja dan memberi motivasi kepada rakan sekerja melakukan perkara sama",positive,malaya
Malaysia dengan baki 3 perlawanan untuk meneruskan misi ke Piala Dunia 2022 / Piala Asia 2023. #WCQ2022 03 Jun https://t.co/Jn0W8tKlIm,neutral,malaya
"Orang ini terpaksa, bukan kerana kesilapan mereka tapi kerana dasar kerajaan yang kononnya ekonomi menguntungkan negara dengan KDNK, pendapatan perkapita tinggi tapi graduan ini masih menganggur.",negative,malaya
@rahah_ghazali Kerajaan Melayu Isley,negative,malaya
Kebetulan hari ini ada pekerjaan tapi sebentar lagi selesai. Kamu ini memang suka mendongeng atau baga https://t.co/glmku10x3i,negative,malaya
negara anggota sering membiarkan respons dari luar asean untuk mengambil langkah utama,negative,malaya
Saya fikir dia akan dipenjara,negative,malaya
laporan itu secara khusus menyebut mengenai masalah hutang isu rumah malaysia yang terlalu tinggi iaitu melebihi peratus keluaran dalam negara kasar,negative,malaya
"Ntah la, at the end aq rsa YDPA pon punca juga. Tak firm, slow buat decision &amp; menurut je apa gang Kerajaan buat.. #PrayForMalaysia",negative,malaya
"@HalimOsman11 Apa lg yg UMNO mahu? TPM, menteri kanan kiri, depan belakang semua dah dibagi..yg penting jgn bagi PN https://t.co/YXXJe3yReV",negative,malaya
"@nshresch__ @EVallerrie Aah betul2 org sabah mcm ni , normal je hehe..tapi parent i tak la hehe..da biasa kan pnggil nama dr kecik..gituuuu",positive,malaya
Syabas pasukan KWSP!,positive,malaya
Pihak kerajaan perlu pantau dengan lebih teliti kilang essential ni.. adakah diorang ni ikut SOP.. perniagaan yang https://t.co/QFqxb4NQLP,positive,malaya
Agak2 lepas Prof. Muhaya kena kecam dia bagi free tak lasik mata kat netizen. I nak buat lasik ni,negative,malaya
GST tidak diperlukan.,negative,malaya
"adalah sebagai parti nasionalis walaupun memperjuangkan agama tetapi ini bertukar kepada imej pelampau agama yang taksub, bengis dan ganas bila dipimpin oleh ulama.",negative,malaya
"Siapa yang beli minyak k3nc4ng p4d0 on Shopee tu, i see you",negative,malaya
majikan mempunyai pilihan untuk menggunakan agensi seperti biasa,positive,malaya
"Berdasarkan pemantauan sebelum ini, kebanyakkannya berada dalam keadaan memuaskan memandangkan mereka berdaftar dengan Jabatan Agama Islam Negeri Perlis (JAIPs)",positive,malaya
Ada rumah landed 2 tingkat di Seremban Selatan nak jual RM 180 000. Freehold Bumi Lot. RM 180 000,neutral,malaya
"Salah satu faktor sekolah ditutup adalah kerana sistem pengurusan lemah dan kekurangan penajaan,",negative,malaya
"Kalau majoriti rakyat nak (PPSMI), kita akan laksanakan.",positive,malaya
Line d rumah aku tok mmg ada mintak terajang sikit,negative,malaya
"Bagi memanfaatkan peluang ini, bandar raya memerlukan penyelesaian inovatif, perancangan pintar dan tadbir urus yang baik",positive,malaya
dah kata dah undi je Parti Ekonomi Kebangsaan #ytjt,neutral,malaya
Cemtu je weh Amir reject akuuu,negative,malaya
@fordlynxrs @JKJAVMY Kat sini Bro.. https://t.co/BrGiTEwRvE,neutral,malaya
@ns_shrzhn Untuk Pembaca Matang,neutral,malaya
berkata arahan tutup mulut patut melibatkan penerbitan kenyataan atau bahan-bahan berkaitan merit kes itu.,positive,malaya
"Make sure @wanfayhsal kalah, kalau boleh hilang wang deposit. Kita tidak mahu biawak politik sebegini in our political scenery. Tidak sihat. https://t.co/tv6O8NMZrT",negative,malaya
"Beliau juga akan mengetengahkan konsep kesederhanaan Malaysia atau wasatiah, iaitu asas penting bagi menangani keganasan yang jelik dan kejam dalam segala bentuk dan perbuatan",positive,malaya
Pada saya ini cuma alasan,negative,malaya
Rilek lah,positive,malaya
kerajaan yang tak bantu rakyat masalahnya.,negative,malaya
Pembangkang tidak boleh berikan anda hak anda bawah Perjanjian Malaysia 1963 tetapi kami sedia menyerahkan hak yang mungkin secara tidak sengaja terambil daripada kerajaan negeri.,negative,malaya
Orang politik mesti bersedia untuk segala-galanyanya,positive,malaya
"Dah bg kelonggaran utk home quarantine, tp manusia mcm kau ni tak reti bersyukur. Bebal dan selfish! Bukan tak dibe https://t.co/Tw8UVkRGdt",negative,malaya
"@shidashii Dulu zaman menyewa sidai dlm umah je, sbb xde koridor,",neutral,malaya
"@chyygmsyhur Hmm biasalah tu, kalau sini corupt, Sabah punya corruption lagi lah 10x",negative,malaya
"Terdapat 16 pusat dan institut latihan di seluruh negara, yang melahirkan lebih 1,000 orang graduan setiap tahun",positive,malaya
enggan melayan pelawaan debat itu apabila menutup pintu pejabat setelah wakilnya mahu menyerahkan surat jemputan,negative,malaya
"Pada 1 Januari 1973, dibentuk Kerajaan Campuran PAS-Perikatan (Umno, MCA dan MIC). Ia diikuti pula oleh penubuhan B https://t.co/kFls6eV2i1",neutral,malaya
"Kenderaan yang dipercayai membawa Setiausaha Agung DAP, Lim Guan Eng memasuki Pintu 2 Istana Negara pada pukul 1.57 tengah hari tadi. Turut kelihatan Ahli Parlimen Bukit Mertajam, Steven Sim di dalam kenderaan tersebut itu. https://t.co/41biomVpF4",neutral,malaya
dijangka meruncingdalam laporan terbarunya bank dunia berkata daripada negara asia yang ekonominya dianalisis malaysia adalah di antara beberapa buah negara yang ekonominya dijangka meruncing,negative,malaya
Gerakan mereka mula berkembang dan berpegang dengan hak undang-undang,positive,malaya
Kerajaan bodohhhh menyusahkan incompetent semua lahhhhhh,negative,malaya
"I'm at Rumoh Boh Ambo in Kota Bharu, Kelantan https://t.co/pW7ZUSzDoD",neutral,malaya
"“Alhamdulillah selesai kerja dan tanggungjawab saya kepada rakyat, khususnya pengguna yang melalui jalan itu,",positive,malaya
persepsi politik yang dimainkan pembangkang setiap hari dalam media sosial termasuk kononnya kehadiran kira-kira warga bangladesh yang dibawa masuk ke dalam negara untuk menjadi pengundi hantu berjaya melemahkan gerak kerja kerajaan,negative,malaya
"Sejak zaman pemerintahan Penjaga Dua Kota Suci Raja Abdulaziz Al Saud, tidak pernah ada pihak bersaing dengan Arab Saudi dalam pengurusan Haramain ini.",positive,malaya
Usia jadi penghalang bawa pembangunan di Langkawi,negative,malaya
mereka ini masih belum boleh berdikari sebagaimana golongan yang telah berjaya pada masa ini menerima pelbagai bantuan kerajaan suatu ketika dahulu,negative,malaya
Ternyata mereka ini adalah agen yang wujud bagi memporak-perandakan Bersatu,negative,malaya
@SoItsJane Parti politik lah kena start dulu... Ni tak anuar pun duk diam je hahahahah,negative,malaya
"Malah, konsep turun padang dilaksanakan sebelum ini untuk menemui masyarakat di Simpang Renggam yang diamalkan sejak sekian lama turut menjadi asas kekuatan sokongan masyarakat terhadap BN",positive,malaya
"Kami turut menggesa Suruhanjaya Hak Asasi Manusia (Suhakam) untuk menjalankan inkuiri berhubung dakwaan pelanggaran hak asasi dalam kes terbabit dan mengemukakan laporan berhubung siasatan, penemuan dan rumusannya",positive,malaya
"PERATUS KEHADIRAN KE PEJABAT PENJAWAT AWAM NEGERI SABAH Sumber : Kenyataan Media Harian Kerajaan Negeri Sabah, 6 Jun 2021 #JaPenSabah #SabahMajuJaya https://t.co/VkySCEP9Bb",neutral,malaya
"Bagi merungkai polemik berkaitan pilihan raya dengan berkesan, cekap dan beretika, penerokaan potensi teknologi perlu diberi keutamaan",positive,malaya
Apa la salah rakyat Malaysia dapat kerajaan banggang macam ni.,negative,malaya
"Sedangkan kerajaan sekarang yang menjual aset negara seperti tanah, stesen jana kuasa eletrik, Proton dan meletakkan kedaulatan negara di ambang terumbang ambing",negative,malaya
"Hati2, jaga diri masing2 dan keluarga... jangan lihat SOP dan PKP hanya sebagai peraturan kerajaan, tapi ia dirangka untuk menjaga keselamatan diri kita, mematuhinya bukan sahaja menjaga keselamatan kita, tapi keluarga kita #KitaJagaKita #MenangBersama #LindungDiriLindungSemua",negative,malaya
"Rakyat Semakin Keliru, Dipermainkan Cara Kerajaan PN Tangani COVID-19 Ahmad Zahid https://t.co/v2S8JGkG27",negative,malaya
membelakangkan kepimpinan negeri dan cabang dengan meletakkan calon luar di beberapa kerusi yang sepatutnya diwakili calon tempatan.,negative,malaya
@SinarOnline Saya pon sanggup..itupon Kalau xde orang lain YB...itu kalau la xde orang lain lagi dalam politik yg sanggup...aduyai...,negative,malaya
"Keutamaan saya hingga kini tidak berganjak iaitu mahu  pastikan berlaku peralihan kuasa, bukannya jadi calon.",positive,malaya
"Apapun berlaku, kami sbg melayu islam di msia akan pastikan @PASPusat takkan berkuasa lagi, krn mcm mcm bala sudah menimpa rakyat msia sejak pas berkuasa. @RazmanZakaria60 https://t.co/SZVaRCyPFr",negative,malaya
#Klang Sebanyak lapan kilang di daerah Klang Utara diarahkan tutup selepas didapati beroperasi tanpa surat kebenaran daripada Kementerian Perdagangan Antarabangsa dan Industri (MITI). https://t.co/fk1tTsokLc,neutral,malaya
Kerajaan perlu lebih serius dalam membangunkan sesetengah peralatan ketenteraan kita bagi mengurangkan kebergantungan kepada pembelian luar,positive,malaya
beliau terkilan dan musykil apabila pembangkang meletakkan semua kegagalan ke atas bahunya,negative,malaya
"Kalau mereka dibiarkan bertugas dengan keadaan tidak sihat, kesihatan mereka akan bertambah teruk kerana mereka tidak selesa dan ini akan menjejaskan produktiviti perkhidmatan awam",negative,malaya
Tanpa GST pembangunan dan pentadbiran negara tidak terjejas bahkan lebih hebat dari sekarang. ,positive,malaya
"Tbh, sincerely abg enjoy sngt dalam pusat kuarantin. Setiap waktu solat jemaah. Having fun dgn uncles and adik-adik https://t.co/KZ0IriBAKj",positive,malaya
Dalam kaca mata Kerajaan Persekutuan macam tak ada banjir teruk berlaku di Pulau Pinang.,negative,malaya
